-8.265903208	0.118124787	0.136133327	-9.908754286	-9.867754971	10.08	10.240365	2.4903215	0	0.00	0.0017112
-8.247331285	0.10670929	0.143900003	-9.861993544	-9.857064188	-0.88	28.623259	-0.5075199	0.025554831	0.00	0.0038234
-8.257546129	0.094160081	0.149066658	-9.86740562	-9.857882507	0.12	0	1.482707	0	0.00	-0.00055838
-8.24813922	0.103035788	0.150533333	-9.862309749	-9.868654948	-3.01	0	-0.7757752	0	-0.29	-0.016358
-8.263417679	0.091513594	0.1175	-9.896996661	-9.857233428	-4.62	0	-0.8048966	0	0.00	0.006787
-8.282100989	0.073078904	0.128133335	-9.923246074	-9.858312638	-6.55	0	0.5766782	0	0.00	-0.0024718
-8.278849362	0.066787174	0.124200001	-9.927106944	-9.852495032	3.68	0	-0.0893635	0	0.00	0.013022
-8.28521112	0.056535327	0.093166666	-9.961225626	-9.850120259	0.01	0	-0.4192116	0	0.00	0.0043023
-8.287014743	0.043476852	0.079066668	-9.969063925	-9.831866965	-0.67	0	0.5055122	0	0.00	0.020111
-8.276699792	0.035310003	0.081066666	-9.968080076	-9.827969252	3.29	0	0.3430741	0	0.00	-0.0021558
-8.256409104	0.032464153	0.083966665	-9.937012467	-9.820154929	6.14	0	-0.0508262	0	0.00	0.0094856
-8.239333898	0.024951063	0.091400003	-9.95984495	-9.806896595	5.44	0	-0.2291185	0	0.00	0.014384
-8.221350999	0.031823491	0.088000002	-9.942887367	-9.827972999	4.92	0	0.2578048	0	0.00	-0.034984
-8.204042255	0.045217219	0.091700001	-9.906992836	-9.805866217	-0.25	0	0.1165589	0	0.00	0.032997
-8.18890064	0.043106204	0.097966661	-9.89934807	-9.785443024	-0.27	0	0.123908	0	0.00	0.0082554
-8.181572738	0.042059989	0.103199997	-9.900543731	-9.780502672	-1.03	0	0.2314985	0	0.20	-0.016795
-8.176037048	0.040703293	0.088033333	-9.888936767	-9.762561503	-2.16	0	-0.7389059	0	0.00	0.014425
-8.168524575	0.035770097	0.081833334	-9.831262222	-9.75140674	-2.58	0	0.0844218	0	0.00	0.0021193
-8.162060255	0.035432424	0.0746	-9.886250381	-9.732560265	0.32	0	-0.1376874	0	0.00	0.012872
-8.149116762	0.032975197	0.071066666	-9.843503762	-9.710148149	1.82	0	0.2520667	0	0.00	0.009119
-8.144182719	0.034534463	0.071666665	-9.842859484	-9.703978502	1.87	0	0.1118595	0	0.00	0.0014297
-8.136620989	0.030581439	0.068966665	-9.836736255	-9.698795485	-0.01	0	-0.0911854	0	0.00	-0.0017251
